sample,thin_sample,who,part,digits,value
77,77,monkeys,0,None,0.008949
77,77,monkeys,1,None,0.036743
77,77,monkeys,2,None,0.124993
78,78,monkeys,0,None,0.016994
78,78,monkeys,1,None,0.030489
78,78,monkeys,2,None,0.126096
79,79,monkeys,0,None,0.006867
79,79,monkeys,1,None,0.028271
79,79,monkeys,2,None,0.177255
80,80,monkeys,0,None,0.013795
80,80,monkeys,1,None,0.033035
80,80,monkeys,2,None,0.165368
81,81,monkeys,0,None,0.008074
81,81,monkeys,1,None,0.034624
81,81,monkeys,2,None,0.158557
82,82,monkeys,0,None,0.006374
82,82,monkeys,1,None,0.016908
82,82,monkeys,2,None,0.135308
83,83,monkeys,0,None,0.018028
83,83,monkeys,1,None,0.021012
83,83,monkeys,2,None,0.128828
84,84,monkeys,0,None,0.026089
84,84,monkeys,1,None,0.019000
84,84,monkeys,2,None,0.142659
85,85,monkeys,0,None,0.008881
85,85,monkeys,1,None,0.019891
85,85,monkeys,2,None,0.147534
86,86,monkeys,0,None,0.004992
86,86,monkeys,1,None,0.025427
86,86,monkeys,2,None,0.159557
87,87,monkeys,0,None,0.004828
87,87,monkeys,1,None,0.026494
87,87,monkeys,2,None,0.160061
88,88,monkeys,0,None,0.022137
88,88,monkeys,1,None,0.042329
88,88,monkeys,2,None,0.208958
89,89,monkeys,0,None,0.012243
89,89,monkeys,1,None,0.041828
89,89,monkeys,2,None,0.151621
90,90,monkeys,0,None,0.011900
90,90,monkeys,1,None,0.046946
90,90,monkeys,2,None,0.153707
91,91,monkeys,0,None,0.020505
91,91,monkeys,1,None,0.031978
91,91,monkeys,2,None,0.183816
92,92,monkeys,0,None,0.013384
92,92,monkeys,1,None,0.038708
92,92,monkeys,2,None,0.156307
93,93,monkeys,0,None,0.005259
93,93,monkeys,1,None,0.040005
93,93,monkeys,2,None,0.190059
94,94,monkeys,0,None,0.016701
94,94,monkeys,1,None,0.028380
94,94,monkeys,2,None,0.189671
95,95,monkeys,0,None,0.018010
95,95,monkeys,1,None,0.040388
95,95,monkeys,2,None,0.201982
96,96,monkeys,0,None,0.007858
96,96,monkeys,1,None,0.029522
96,96,monkeys,2,None,0.228792
97,97,monkeys,0,None,0.003522
97,97,monkeys,1,None,0.030755
97,97,monkeys,2,None,0.191436
98,98,monkeys,0,None,0.002340
98,98,monkeys,1,None,0.032775
98,98,monkeys,2,None,0.201729
99,99,monkeys,0,None,0.010085
99,99,monkeys,1,None,0.020730
99,99,monkeys,2,None,0.186365
100,100,monkeys,0,None,0.007468
100,100,monkeys,1,None,0.036289
100,100,monkeys,2,None,0.176247
101,101,monkeys,0,None,0.003719
101,101,monkeys,1,None,0.025596
101,101,monkeys,2,None,0.170063
102,102,monkeys,0,None,0.003134
102,102,monkeys,1,None,0.028921
102,102,monkeys,2,None,0.164057
103,103,monkeys,0,None,0.001680
103,103,monkeys,1,None,0.042976
103,103,monkeys,2,None,0.152996
104,104,monkeys,0,None,0.011865
104,104,monkeys,1,None,0.041948
104,104,monkeys,2,None,0.179576
105,105,monkeys,0,None,0.008765
105,105,monkeys,1,None,0.028247
105,105,monkeys,2,None,0.145218
106,106,monkeys,0,None,0.008722
106,106,monkeys,1,None,0.035449
106,106,monkeys,2,None,0.115718
107,107,monkeys,0,None,0.010609
107,107,monkeys,1,None,0.022926
107,107,monkeys,2,None,0.236075
108,108,monkeys,0,None,0.002979
108,108,monkeys,1,None,0.056366
108,108,monkeys,2,None,0.178547
109,109,monkeys,0,None,0.002926
109,109,monkeys,1,None,0.056696
109,109,monkeys,2,None,0.180453
110,110,monkeys,0,None,0.004298
110,110,monkeys,1,None,0.036373
110,110,monkeys,2,None,0.195580
111,111,monkeys,0,None,0.004975
111,111,monkeys,1,None,0.037488
111,111,monkeys,2,None,0.193911
112,112,monkeys,0,None,0.005154
112,112,monkeys,1,None,0.038453
112,112,monkeys,2,None,0.195795
113,113,monkeys,0,None,0.009475
113,113,monkeys,1,None,0.031367
113,113,monkeys,2,None,0.160024
114,114,monkeys,0,None,0.005785
114,114,monkeys,1,None,0.036796
114,114,monkeys,2,None,0.226803
115,115,monkeys,0,None,0.019338
115,115,monkeys,1,None,0.029846
115,115,monkeys,2,None,0.192236
116,116,monkeys,0,None,0.003213
116,116,monkeys,1,None,0.034672
116,116,monkeys,2,None,0.165103
117,117,monkeys,0,None,0.017695
117,117,monkeys,1,None,0.039879
117,117,monkeys,2,None,0.195185
118,118,monkeys,0,None,0.022021
118,118,monkeys,1,None,0.035239
118,118,monkeys,2,None,0.190534
119,119,monkeys,0,None,0.012237
119,119,monkeys,1,None,0.017831
119,119,monkeys,2,None,0.141011
120,120,monkeys,0,None,0.010878
120,120,monkeys,1,None,0.028377
120,120,monkeys,2,None,0.128981
121,121,monkeys,0,None,0.009966
121,121,monkeys,1,None,0.055599
121,121,monkeys,2,None,0.163184
122,122,monkeys,0,None,0.010101
122,122,monkeys,1,None,0.014802
122,122,monkeys,2,None,0.188137
123,123,monkeys,0,None,0.010518
123,123,monkeys,1,None,0.026936
123,123,monkeys,2,None,0.174117
124,124,monkeys,0,None,0.010516
124,124,monkeys,1,None,0.044048
124,124,monkeys,2,None,0.166038
125,125,monkeys,0,None,0.006962
125,125,monkeys,1,None,0.034225
125,125,monkeys,2,None,0.188906
126,126,monkeys,0,None,0.002311
126,126,monkeys,1,None,0.033023
126,126,monkeys,2,None,0.196753
127,127,monkeys,0,None,0.019251
127,127,monkeys,1,None,0.043784
127,127,monkeys,2,None,0.175378
128,128,monkeys,0,None,0.025245
128,128,monkeys,1,None,0.021661
128,128,monkeys,2,None,0.140987
129,129,monkeys,0,None,0.024846
129,129,monkeys,1,None,0.017142
129,129,monkeys,2,None,0.141709
130,130,monkeys,0,None,0.008769
130,130,monkeys,1,None,0.028349
130,130,monkeys,2,None,0.219404
131,131,monkeys,0,None,0.013517
