sample,thin_sample,who,part,which,forward,value
4,4,monkeys,1,OMCM,0.0342629780632,0.067860
4,4,monkeys,1,CMCM,0.0342629780632,0.000097
4,4,monkeys,1,OOCM,0.0342629780632,0.243465
4,4,monkeys,1,OCOM,0.0342629780632,0.077438
4,4,monkeys,1,OOMM,0.0342629780632,0.592068
4,4,monkeys,1,CCMM,0.0342629780632,0.000000
4,4,monkeys,1,OCCM,0.0342629780632,0.008240
4,4,monkeys,1,OMOM,0.0342629780632,0.010096
4,4,monkeys,1,CCOM,0.0342629780632,0.000002
4,4,monkeys,1,COCM,0.0342629780632,0.000612
4,4,monkeys,1,COOM,0.0342629780632,0.000010
4,4,monkeys,2,CMOM,0.180460858076,0.012409
4,4,monkeys,2,OMCM,0.180460858076,0.094012
4,4,monkeys,2,CMCM,0.180460858076,0.000000
4,4,monkeys,2,OOCM,0.180460858076,0.271146
4,4,monkeys,2,OCOM,0.180460858076,0.158566
4,4,monkeys,2,OOMM,0.180460858076,0.333402
4,4,monkeys,2,CCMM,0.180460858076,0.000179
4,4,monkeys,2,OCCM,0.180460858076,0.054491
4,4,monkeys,2,OMOM,0.180460858076,0.060193
4,4,monkeys,2,CCOM,0.180460858076,0.015550
4,4,monkeys,2,COCM,0.180460858076,0.000043
4,4,monkeys,2,COOM,0.180460858076,0.000008
5,5,monkeys,0,CMOM,0.00981557963494,0.011032
5,5,monkeys,0,OMCM,0.00981557963494,0.238644
5,5,monkeys,0,CMCM,0.00981557963494,0.001006
5,5,monkeys,0,OOCM,0.00981557963494,0.043302
5,5,monkeys,0,OCOM,0.00981557963494,0.004348
5,5,monkeys,0,OOMM,0.00981557963494,0.004033
5,5,monkeys,0,CCMM,0.00981557963494,0.000000
5,5,monkeys,0,OCCM,0.00981557963494,0.005360
5,5,monkeys,0,OMOM,0.00981557963494,0.681123
5,5,monkeys,0,CCOM,0.00981557963494,0.000011
5,5,monkeys,0,COCM,0.00981557963494,0.000632
5,5,monkeys,0,COOM,0.00981557963494,0.010510
5,5,monkeys,1,CMOM,0.0342629780632,0.000001
5,5,monkeys,1,OMCM,0.0342629780632,0.046867
5,5,monkeys,1,CMCM,0.0342629780632,0.002362
5,5,monkeys,1,OOCM,0.0342629780632,0.285040
5,5,monkeys,1,OCOM,0.0342629780632,0.096650
5,5,monkeys,1,OOMM,0.0342629780632,0.458324
5,5,monkeys,1,CCMM,0.0342629780632,0.000052
5,5,monkeys,1,OCCM,0.0342629780632,0.009839
5,5,monkeys,1,OMOM,0.0342629780632,0.094183
5,5,monkeys,1,CCOM,0.0342629780632,0.000034
5,5,monkeys,1,COCM,0.0342629780632,0.005535
5,5,monkeys,1,COOM,0.0342629780632,0.001113
5,5,monkeys,2,CMOM,0.180460858076,0.015262
5,5,monkeys,2,OMCM,0.180460858076,0.090519
5,5,monkeys,2,CMCM,0.180460858076,0.000000
5,5,monkeys,2,OOCM,0.180460858076,0.083344
5,5,monkeys,2,OCOM,0.180460858076,0.183113
5,5,monkeys,2,OOMM,0.180460858076,0.536663
5,5,monkeys,2,CCMM,0.180460858076,0.000541
5,5,monkeys,2,OCCM,0.180460858076,0.069309
5,5,monkeys,2,OMOM,0.180460858076,0.018656
5,5,monkeys,2,CCOM,0.180460858076,0.000001
5,5,monkeys,2,COCM,0.180460858076,0.001958
5,5,monkeys,2,COOM,0.180460858076,0.000634
6,6,monkeys,0,CMOM,0.00981557963494,0.017891
6,6,monkeys,0,OMCM,0.00981557963494,0.115031
6,6,monkeys,0,CMCM,0.00981557963494,0.005767
6,6,monkeys,0,OOCM,0.00981557963494,0.046319
6,6,monkeys,0,OCOM,0.00981557963494,0.002178
6,6,monkeys,0,OOMM,0.00981557963494,0.028289
6,6,monkeys,0,CCMM,0.00981557963494,0.000001
6,6,monkeys,0,OCCM,0.00981557963494,0.017049
6,6,monkeys,0,OMOM,0.00981557963494,0.739774
6,6,monkeys,0,CCOM,0.00981557963494,0.000003
6,6,monkeys,0,COCM,0.00981557963494,0.012965
6,6,monkeys,0,COOM,0.00981557963494,0.014734
6,6,monkeys,1,CMOM,0.0342629780632,0.000474
6,6,monkeys,1,OMCM,0.0342629780632,0.303973
6,6,monkeys,1,CMCM,0.0342629780632,0.005227
6,6,monkeys,1,OOCM,0.0342629780632,0.305934
6,6,monkeys,1,OCOM,0.0342629780632,0.002661
6,6,monkeys,1,OOMM,0.0342629780632,0.206985
6,6,monkeys,1,CCMM,0.0342629780632,0.001436
6,6,monkeys,1,OCCM,0.0342629780632,0.020154
6,6,monkeys,1,OMOM,0.0342629780632,0.118434
6,6,monkeys,1,CCOM,0.0342629780632,0.002974
6,6,monkeys,1,COCM,0.0342629780632,0.031556
6,6,monkeys,1,COOM,0.0342629780632,0.000192
6,6,monkeys,2,CMOM,0.180460858076,0.005587
6,6,monkeys,2,OMCM,0.180460858076,0.136645
6,6,monkeys,2,CMCM,0.180460858076,0.014881
6,6,monkeys,2,OOCM,0.180460858076,0.187681
6,6,monkeys,2,OCOM,0.180460858076,0.071041
6,6,monkeys,2,OOMM,0.180460858076,0.375544
6,6,monkeys,2,CCMM,0.180460858076,0.011877
6,6,monkeys,2,OCCM,0.180460858076,0.057586
6,6,monkeys,2,OMOM,0.180460858076,0.083753
6,6,monkeys,2,CCOM,0.180460858076,0.000828
6,6,monkeys,2,COCM,0.180460858076,0.021689
6,6,monkeys,2,COOM,0.180460858076,0.032888
7,7,monkeys,0,CMOM,0.00981557963494,0.000791
7,7,monkeys,0,OMCM,0.00981557963494,0.223284
7,7,monkeys,0,CMCM,0.00981557963494,0.000000
7,7,monkeys,0,OOCM,0.00981557963494,0.078697
7,7,monkeys,0,OCOM,0.00981557963494,0.005667
7,7,monkeys,0,OOMM,0.00981557963494,0.012784
7,7,monkeys,0,CCMM,0.00981557963494,0.006487
7,7,monkeys,0,OCCM,0.00981557963494,0.003573
7,7,monkeys,0,OMOM,0.00981557963494,0.659663
7,7,monkeys,0,CCOM,0.00981557963494,0.000000
7,7,monkeys,0,COCM,0.00981557963494,0.000558
7,7,monkeys,0,COOM,0.00981557963494,0.008495
7,7,monkeys,1,CMOM,0.0342629780632,0.000471
7,7,monkeys,1,OMCM,0.0342629780632,0.046398
7,7,monkeys,1,CMCM,0.0342629780632,0.000000
7,7,monkeys,1,OOCM,0.0342629780632,0.270052
7,7,monkeys,1,OCOM,0.0342629780632,0.059977
7,7,monkeys,1,OOMM,0.0342629780632,0.455688
7,7,monkeys,1,CCMM,0.0342629780632,0.000001
7,7,monkeys,1,OCCM,0.0342629780632,0.049891
7,7,monkeys,1,OMOM,0.0342629780632,0.106602
7,7,monkeys,1,CCOM,0.0342629780632,0.001191
7,7,monkeys,1,COCM,0.0342629780632,0.006832
7,7,monkeys,1,COOM,0.0342629780632,0.002896
7,7,monkeys,2,CMOM,0.180460858076,0.000008
7,7,monkeys,2,OMCM,0.180460858076,0.231902
7,7,monkeys,2,CMCM,0.180460858076,0.000082
7,7,monkeys,2,OOCM,0.180460858076,0.073642
7,7,monkeys,2,OCOM,0.180460858076,0.197520
7,7,monkeys,2,OOMM,0.180460858076,0.479896
7,7,monkeys,2,CCMM,0.180460858076,0.000001
7,7,monkeys,2,OCCM,0.180460858076,0.004741
7,7,monkeys,2,OMOM,0.180460858076,0.003142
7,7,monkeys,2,CCOM,0.180460858076,0.003140
7,7,monkeys,2,COCM,0.180460858076,0.000227
7,7,monkeys,2,COOM,0.180460858076,0.005699
8,8,monkeys,0,CMOM,0.00981557963494,0.000011
8,8,monkeys,0,OMCM,0.00981557963494,0.183595
8,8,monkeys,0,CMCM,0.00981557963494,0.000000
8,8,monkeys,0,OOCM,0.00981557963494,0.059316
8,8,monkeys,0,OCOM,0.00981557963494,0.003715
8,8,monkeys,0,OOMM,0.00981557963494,0.010295
8,8,monkeys,0,CCMM,0.00981557963494,0.000555
8,8,monkeys,0,OCCM,0.00981557963494,0.005693
