sample,thin_sample,who,part,digits,value
35,35,adults,4,None,0.003052
35,35,adults,5,None,0.000538
35,35,adults,6,None,0.005693
35,35,adults,7,None,0.008907
35,35,adults,8,None,0.024037
35,35,adults,9,None,0.001118
36,36,adults,0,None,0.006242
36,36,adults,1,None,0.000711
36,36,adults,2,None,0.017923
36,36,adults,3,None,0.000222
36,36,adults,4,None,0.006476
36,36,adults,5,None,0.000689
36,36,adults,6,None,0.028629
36,36,adults,7,None,0.008785
36,36,adults,8,None,0.017353
36,36,adults,9,None,0.001379
37,37,adults,0,None,0.019139
37,37,adults,1,None,0.007278
37,37,adults,2,None,0.012769
37,37,adults,3,None,0.001457
37,37,adults,4,None,0.009008
37,37,adults,5,None,0.058242
37,37,adults,6,None,0.001153
37,37,adults,7,None,0.010178
37,37,adults,8,None,0.013103
37,37,adults,9,None,0.001528
38,38,adults,0,None,0.016389
38,38,adults,1,None,0.009972
38,38,adults,2,None,0.016954
38,38,adults,3,None,0.001405
38,38,adults,4,None,0.003324
38,38,adults,5,None,0.018055
38,38,adults,6,None,0.000416
38,38,adults,7,None,0.004844
38,38,adults,8,None,0.005454
38,38,adults,9,None,0.001066
39,39,adults,0,None,0.024712
39,39,adults,1,None,0.024765
39,39,adults,2,None,0.013206
39,39,adults,3,None,0.000769
39,39,adults,4,None,0.032121
39,39,adults,5,None,0.004686
39,39,adults,6,None,0.014213
39,39,adults,7,None,0.001032
39,39,adults,8,None,0.004957
39,39,adults,9,None,0.001117
40,40,adults,0,None,0.025050
40,40,adults,1,None,0.041787
40,40,adults,2,None,0.013544
40,40,adults,3,None,0.000652
40,40,adults,4,None,0.028802
40,40,adults,5,None,0.003555
40,40,adults,6,None,0.015836
40,40,adults,7,None,0.001126
40,40,adults,8,None,0.005014
40,40,adults,9,None,0.000893
41,41,adults,0,None,0.025353
41,41,adults,1,None,0.051729
41,41,adults,2,None,0.014364
41,41,adults,3,None,0.000666
41,41,adults,4,None,0.026505
41,41,adults,5,None,0.003718
41,41,adults,6,None,0.014627
41,41,adults,7,None,0.001082
41,41,adults,8,None,0.004883
41,41,adults,9,None,0.000778
42,42,adults,0,None,0.004513
42,42,adults,1,None,0.001282
42,42,adults,2,None,0.015442
42,42,adults,3,None,0.005361
42,42,adults,4,None,0.003734
42,42,adults,5,None,0.008766
42,42,adults,6,None,0.004810
42,42,adults,7,None,0.017134
42,42,adults,8,None,0.032534
42,42,adults,9,None,0.019840
43,43,adults,0,None,0.002630
43,43,adults,1,None,0.031107
43,43,adults,2,None,0.004582
43,43,adults,3,None,0.007315
43,43,adults,4,None,0.011399
43,43,adults,5,None,0.007107
43,43,adults,6,None,0.003901
43,43,adults,7,None,0.003668
43,43,adults,8,None,0.003508
43,43,adults,9,None,0.001283
44,44,adults,0,None,0.005698
44,44,adults,1,None,0.001812
44,44,adults,2,None,0.016305
44,44,adults,3,None,0.006043
44,44,adults,4,None,0.023237
44,44,adults,5,None,0.003994
44,44,adults,6,None,0.007919
44,44,adults,7,None,0.018761
44,44,adults,8,None,0.003327
44,44,adults,9,None,0.016325
45,45,adults,0,None,0.012948
45,45,adults,1,None,0.000819
45,45,adults,2,None,0.026863
45,45,adults,3,None,0.004286
45,45,adults,4,None,0.004874
45,45,adults,5,None,0.017013
45,45,adults,6,None,0.017713
45,45,adults,7,None,0.013658
45,45,adults,8,None,0.001574
45,45,adults,9,None,0.012303
46,46,adults,0,None,0.019551
46,46,adults,1,None,0.011091
46,46,adults,2,None,0.038951
46,46,adults,3,None,0.004303
46,46,adults,4,None,0.004055
46,46,adults,5,None,0.020151
46,46,adults,6,None,0.006759
46,46,adults,7,None,0.010115
46,46,adults,8,None,0.006641
46,46,adults,9,None,0.006680
47,47,adults,0,None,0.007670
47,47,adults,1,None,0.002911
47,47,adults,2,None,0.017117
47,47,adults,3,None,0.011669
47,47,adults,4,None,0.018121
47,47,adults,5,None,0.003374
47,47,adults,6,None,0.004855
47,47,adults,7,None,0.007475
47,47,adults,8,None,0.011345
47,47,adults,9,None,0.009639
48,48,adults,0,None,0.005250
48,48,adults,1,None,0.002525
48,48,adults,2,None,0.025238
48,48,adults,3,None,0.003282
48,48,adults,4,None,0.015347
48,48,adults,5,None,0.001835
48,48,adults,6,None,0.004079
48,48,adults,7,None,0.005906
48,48,adults,8,None,0.008037
48,48,adults,9,None,0.016715
49,49,adults,0,None,0.008597
49,49,adults,1,None,0.002581
49,49,adults,2,None,0.004137
49,49,adults,3,None,0.001839
