sample,thin_sample,who,which,forward,value
54,54,kids,CCOO,None,0.048453
54,54,kids,COCO,None,0.052430
54,54,kids,COOM,None,0.092773
55,55,kids,OMCO,None,0.080518
55,55,kids,OCOM,None,0.078430
55,55,kids,OOMC,None,0.257250
55,55,kids,OMOC,None,0.076460
55,55,kids,OOCM,None,0.282938
55,55,kids,OCCO,None,0.048073
55,55,kids,CCOO,None,0.043999
55,55,kids,COCO,None,0.053874
55,55,kids,COOM,None,0.078458
56,56,kids,OMCO,None,0.091750
56,56,kids,OCOM,None,0.096591
56,56,kids,OOMC,None,0.261457
56,56,kids,OMOC,None,0.082940
56,56,kids,OOCM,None,0.258494
56,56,kids,OCCO,None,0.046923
56,56,kids,CCOO,None,0.037553
56,56,kids,COCO,None,0.036863
56,56,kids,COOM,None,0.087430
57,57,kids,OMCO,None,0.057810
57,57,kids,OCOM,None,0.100721
57,57,kids,OOMC,None,0.244086
57,57,kids,OMOC,None,0.102879
57,57,kids,OOCM,None,0.325742
57,57,kids,OCCO,None,0.054916
57,57,kids,CCOO,None,0.029604
57,57,kids,COCO,None,0.033638
57,57,kids,COOM,None,0.050606
58,58,kids,OMCO,None,0.061989
58,58,kids,OCOM,None,0.097730
58,58,kids,OOMC,None,0.244775
58,58,kids,OMOC,None,0.108669
58,58,kids,OOCM,None,0.317662
58,58,kids,OCCO,None,0.058313
58,58,kids,CCOO,None,0.027485
58,58,kids,COCO,None,0.034300
58,58,kids,COOM,None,0.049075
59,59,kids,OMCO,None,0.067827
59,59,kids,OCOM,None,0.101851
59,59,kids,OOMC,None,0.216516
59,59,kids,OMOC,None,0.084562
59,59,kids,OOCM,None,0.362216
59,59,kids,OCCO,None,0.055296
59,59,kids,CCOO,None,0.028043
59,59,kids,COCO,None,0.030705
59,59,kids,COOM,None,0.052984
60,60,kids,OMCO,None,0.083399
60,60,kids,OCOM,None,0.116544
60,60,kids,OOMC,None,0.197062
60,60,kids,OMOC,None,0.081346
60,60,kids,OOCM,None,0.317321
60,60,kids,OCCO,None,0.047026
60,60,kids,CCOO,None,0.051466
60,60,kids,COCO,None,0.056793
60,60,kids,COOM,None,0.049044
61,61,kids,OMCO,None,0.076979
61,61,kids,OCOM,None,0.046423
61,61,kids,OOMC,None,0.251172
61,61,kids,OMOC,None,0.109655
61,61,kids,OOCM,None,0.247526
61,61,kids,OCCO,None,0.050645
61,61,kids,CCOO,None,0.031250
61,61,kids,COCO,None,0.043611
61,61,kids,COOM,None,0.142739
62,62,kids,OMCO,None,0.080814
62,62,kids,OCOM,None,0.049305
62,62,kids,OOMC,None,0.233363
62,62,kids,OMOC,None,0.116493
62,62,kids,OOCM,None,0.266698
62,62,kids,OCCO,None,0.059602
62,62,kids,CCOO,None,0.030999
62,62,kids,COCO,None,0.064601
62,62,kids,COOM,None,0.098124
63,63,kids,OMCO,None,0.050679
63,63,kids,OCOM,None,0.061211
63,63,kids,OOMC,None,0.341154
63,63,kids,OMOC,None,0.040799
63,63,kids,OOCM,None,0.307460
63,63,kids,OCCO,None,0.060046
63,63,kids,CCOO,None,0.030136
63,63,kids,COCO,None,0.055139
63,63,kids,COOM,None,0.053376
64,64,kids,OMCO,None,0.069330
64,64,kids,OCOM,None,0.061326
64,64,kids,OOMC,None,0.306576
64,64,kids,OMOC,None,0.066070
64,64,kids,OOCM,None,0.263237
64,64,kids,OCCO,None,0.039891
64,64,kids,CCOO,None,0.039871
64,64,kids,COCO,None,0.060414
64,64,kids,COOM,None,0.093286
65,65,kids,OMCO,None,0.066388
65,65,kids,OCOM,None,0.064042
65,65,kids,OOMC,None,0.307788
65,65,kids,OMOC,None,0.070817
65,65,kids,OOCM,None,0.256110
65,65,kids,OCCO,None,0.040825
65,65,kids,CCOO,None,0.038587
65,65,kids,COCO,None,0.068466
65,65,kids,COOM,None,0.086977
66,66,kids,OMCO,None,0.055232
66,66,kids,OCOM,None,0.073158
66,66,kids,OOMC,None,0.305686
66,66,kids,OMOC,None,0.062431
66,66,kids,OOCM,None,0.298947
66,66,kids,OCCO,None,0.032106
66,66,kids,CCOO,None,0.038684
66,66,kids,COCO,None,0.054407
66,66,kids,COOM,None,0.079348
67,67,kids,OMCO,None,0.133241
67,67,kids,OCOM,None,0.091959
67,67,kids,OOMC,None,0.207094
67,67,kids,OMOC,None,0.069950
67,67,kids,OOCM,None,0.232021
67,67,kids,OCCO,None,0.075395
67,67,kids,CCOO,None,0.048345
67,67,kids,COCO,None,0.077625
67,67,kids,COOM,None,0.064370
68,68,kids,OMCO,None,0.059415
68,68,kids,OCOM,None,0.070372
68,68,kids,OOMC,None,0.310514
68,68,kids,OMOC,None,0.043201
68,68,kids,OOCM,None,0.306137
68,68,kids,OCCO,None,0.026090
68,68,kids,CCOO,None,0.043274
68,68,kids,COCO,None,0.058444
68,68,kids,COOM,None,0.082555
69,69,kids,OMCO,None,0.079893
69,69,kids,OCOM,None,0.052191
69,69,kids,OOMC,None,0.403344
69,69,kids,OMOC,None,0.038526
69,69,kids,OOCM,None,0.260599
69,69,kids,OCCO,None,0.041809
69,69,kids,CCOO,None,0.032682
69,69,kids,COCO,None,0.042591
69,69,kids,COOM,None,0.048365
70,70,kids,OMCO,None,0.080034
70,70,kids,OCOM,None,0.052901
70,70,kids,OOMC,None,0.399496
70,70,kids,OMOC,None,0.039552
70,70,kids,OOCM,None,0.263073
70,70,kids,OCCO,None,0.040633
70,70,kids,CCOO,None,0.032827
70,70,kids,COCO,None,0.042946
70,70,kids,COOM,None,0.048539
71,71,kids,OMCO,None,0.084575
71,71,kids,OCOM,None,0.053009
71,71,kids,OOMC,None,0.403346
71,71,kids,OMOC,None,0.039625
71,71,kids,OOCM,None,0.256992
71,71,kids,OCCO,None,0.039226
71,71,kids,CCOO,None,0.031912
71,71,kids,COCO,None,0.040956
71,71,kids,COOM,None,0.050360
72,72,kids,OMCO,None,0.086008
72,72,kids,OCOM,None,0.048763
72,72,kids,OOMC,None,0.393646
72,72,kids,OMOC,None,0.043436
72,72,kids,OOCM,None,0.269353
72,72,kids,OCCO,None,0.039659
72,72,kids,CCOO,None,0.031800
72,72,kids,COCO,None,0.035854
72,72,kids,COOM,None,0.051481
73,73,kids,OMCO,None,0.068587
73,73,kids,OCOM,None,0.042243
73,73,kids,OOMC,None,0.430124
73,73,kids,OMOC,None,0.030335
73,73,kids,OOCM,None,0.256902
73,73,kids,OCCO,None,0.035283
73,73,kids,CCOO,None,0.055359
73,73,kids,COCO,None,0.032816
73,73,kids,COOM,None,0.048352
74,74,kids,OMCO,None,0.046800
74,74,kids,OCOM,None,0.075209
74,74,kids,OOMC,None,0.333820
74,74,kids,OMOC,None,0.038640
74,74,kids,OOCM,None,0.356321
74,74,kids,OCCO,None,0.029157
74,74,kids,CCOO,None,0.021347
74,74,kids,COCO,None,0.051969
74,74,kids,COOM,None,0.046737
75,75,kids,OMCO,None,0.079274
75,75,kids,OCOM,None,0.053664
75,75,kids,OOMC,None,0.377082
75,75,kids,OMOC,None,0.044988
75,75,kids,OOCM,None,0.269651
75,75,kids,OCCO,None,0.033621
75,75,kids,CCOO,None,0.050870
75,75,kids,COCO,None,0.041399
75,75,kids,COOM,None,0.049452
76,76,kids,OMCO,None,0.088526
76,76,kids,OCOM,None,0.075460
76,76,kids,OOMC,None,0.254458
76,76,kids,OMOC,None,0.054482
76,76,kids,OOCM,None,0.340550
76,76,kids,OCCO,None,0.043962
76,76,kids,CCOO,None,0.030222
76,76,kids,COCO,None,0.058103
76,76,kids,COOM,None,0.054236
77,77,kids,OMCO,None,0.074221
77,77,kids,OCOM,None,0.068514
77,77,kids,OOMC,None,0.287881
77,77,kids,OMOC,None,0.049931
77,77,kids,OOCM,None,0.310954
77,77,kids,OCCO,None,0.045083
77,77,kids,CCOO,None,0.031088
77,77,kids,COCO,None,0.062144
77,77,kids,COOM,None,0.070183
78,78,kids,OMCO,None,0.073669
78,78,kids,OCOM,None,0.067040
78,78,kids,OOMC,None,0.291568
78,78,kids,OMOC,None,0.052877
78,78,kids,OOCM,None,0.314220
78,78,kids,OCCO,None,0.041304
78,78,kids,CCOO,None,0.030407
78,78,kids,COCO,None,0.061310
78,78,kids,COOM,None,0.067606
79,79,kids,OMCO,None,0.071433
79,79,kids,OCOM,None,0.069215
79,79,kids,OOMC,None,0.294908
79,79,kids,OMOC,None,0.051585
79,79,kids,OOCM,None,0.311963
79,79,kids,OCCO,None,0.038344
79,79,kids,CCOO,None,0.031493
79,79,kids,COCO,None,0.061120
79,79,kids,COOM,None,0.069939
80,80,kids,OMCO,None,0.071057
80,80,kids,OCOM,None,0.068920
80,80,kids,OOMC,None,0.306822
80,80,kids,OMOC,None,0.051408
80,80,kids,OOCM,None,0.312965
80,80,kids,OCCO,None,0.034052
80,80,kids,CCOO,None,0.029357
80,80,kids,COCO,None,0.063262
80,80,kids,COOM,None,0.062158
81,81,kids,OMCO,None,0.070916
81,81,kids,OCOM,None,0.066564
81,81,kids,OOMC,None,0.279799
81,81,kids,OMOC,None,0.043550
81,81,kids,OOCM,None,0.340844
81,81,kids,OCCO,None,0.037566
81,81,kids,CCOO,None,0.028352
81,81,kids,COCO,None,0.070012
81,81,kids,COOM,None,0.062397
82,82,kids,OMCO,None,0.070916
82,82,kids,OCOM,None,0.066564
82,82,kids,OOMC,None,0.279799
