sample,thin_sample,who,which,forward,value
42,42,tsimane,CCOO,None,0.018831
42,42,tsimane,COCO,None,0.043320
42,42,tsimane,COOM,None,0.048381
43,43,tsimane,OMCO,None,0.045678
43,43,tsimane,OCOM,None,0.071874
43,43,tsimane,OOMC,None,0.449555
43,43,tsimane,OMOC,None,0.029475
43,43,tsimane,OOCM,None,0.293296
43,43,tsimane,OCCO,None,0.018881
43,43,tsimane,CCOO,None,0.019031
43,43,tsimane,COCO,None,0.032347
43,43,tsimane,COOM,None,0.039861
44,44,tsimane,OMCO,None,0.045139
44,44,tsimane,OCOM,None,0.065115
44,44,tsimane,OOMC,None,0.460051
44,44,tsimane,OMOC,None,0.028705
44,44,tsimane,OOCM,None,0.286821
44,44,tsimane,OCCO,None,0.017800
44,44,tsimane,CCOO,None,0.018993
44,44,tsimane,COCO,None,0.036140
44,44,tsimane,COOM,None,0.041237
45,45,tsimane,OMCO,None,0.033310
45,45,tsimane,OCOM,None,0.079096
45,45,tsimane,OOMC,None,0.531271
45,45,tsimane,OMOC,None,0.027852
45,45,tsimane,OOCM,None,0.211207
45,45,tsimane,OCCO,None,0.021261
45,45,tsimane,CCOO,None,0.024840
45,45,tsimane,COCO,None,0.049337
45,45,tsimane,COOM,None,0.021826
46,46,tsimane,OMCO,None,0.049227
46,46,tsimane,OCOM,None,0.058373
46,46,tsimane,OOMC,None,0.492559
46,46,tsimane,OMOC,None,0.034693
46,46,tsimane,OOCM,None,0.245389
46,46,tsimane,OCCO,None,0.018977
46,46,tsimane,CCOO,None,0.027668
46,46,tsimane,COCO,None,0.042731
46,46,tsimane,COOM,None,0.030384
47,47,tsimane,OMCO,None,0.052627
47,47,tsimane,OCOM,None,0.054958
47,47,tsimane,OOMC,None,0.485561
47,47,tsimane,OMOC,None,0.034866
47,47,tsimane,OOCM,None,0.251449
47,47,tsimane,OCCO,None,0.018942
47,47,tsimane,CCOO,None,0.025011
47,47,tsimane,COCO,None,0.044059
47,47,tsimane,COOM,None,0.032527
48,48,tsimane,OMCO,None,0.048290
48,48,tsimane,OCOM,None,0.058322
48,48,tsimane,OOMC,None,0.526719
48,48,tsimane,OMOC,None,0.023298
48,48,tsimane,OOCM,None,0.235023
48,48,tsimane,OCCO,None,0.021550
48,48,tsimane,CCOO,None,0.018784
48,48,tsimane,COCO,None,0.042034
48,48,tsimane,COOM,None,0.025980
49,49,tsimane,OMCO,None,0.048977
49,49,tsimane,OCOM,None,0.057461
49,49,tsimane,OOMC,None,0.517734
49,49,tsimane,OMOC,None,0.023124
49,49,tsimane,OOCM,None,0.241414
49,49,tsimane,OCCO,None,0.023913
49,49,tsimane,CCOO,None,0.017379
49,49,tsimane,COCO,None,0.042388
49,49,tsimane,COOM,None,0.027611
50,50,tsimane,OMCO,None,0.054551
50,50,tsimane,OCOM,None,0.060222
50,50,tsimane,OOMC,None,0.516609
50,50,tsimane,OMOC,None,0.022513
50,50,tsimane,OOCM,None,0.234052
50,50,tsimane,OCCO,None,0.023579
50,50,tsimane,CCOO,None,0.017020
50,50,tsimane,COCO,None,0.044154
50,50,tsimane,COOM,None,0.027300
51,51,tsimane,OMCO,None,0.053813
51,51,tsimane,OCOM,None,0.059306
51,51,tsimane,OOMC,None,0.518333
51,51,tsimane,OMOC,None,0.022235
51,51,tsimane,OOCM,None,0.227183
51,51,tsimane,OCCO,None,0.026332
51,51,tsimane,CCOO,None,0.021593
