sample,thin_sample,who,which,forward,value
60,60,monkeys,COOM,None,0.117082
61,61,monkeys,OMCO,None,0.112779
61,61,monkeys,OCOM,None,0.024810
61,61,monkeys,OOMC,None,0.277192
61,61,monkeys,OMOC,None,0.153798
61,61,monkeys,OOCM,None,0.255204
61,61,monkeys,OCCO,None,0.047507
61,61,monkeys,CCOO,None,0.027220
61,61,monkeys,COCO,None,0.048041
61,61,monkeys,COOM,None,0.053449
62,62,monkeys,OMCO,None,0.262843
62,62,monkeys,OCOM,None,0.088915
62,62,monkeys,OOMC,None,0.255998
62,62,monkeys,OMOC,None,0.143743
62,62,monkeys,OOCM,None,0.149200
62,62,monkeys,OCCO,None,0.021559
62,62,monkeys,CCOO,None,0.028588
62,62,monkeys,COCO,None,0.031240
62,62,monkeys,COOM,None,0.017914
63,63,monkeys,OMCO,None,0.263097
63,63,monkeys,OCOM,None,0.109679
63,63,monkeys,OOMC,None,0.200442
63,63,monkeys,OMOC,None,0.153873
63,63,monkeys,OOCM,None,0.141661
63,63,monkeys,OCCO,None,0.040249
63,63,monkeys,CCOO,None,0.042559
63,63,monkeys,COCO,None,0.027386
63,63,monkeys,COOM,None,0.021054
64,64,monkeys,OMCO,None,0.110456
64,64,monkeys,OCOM,None,0.045915
64,64,monkeys,OOMC,None,0.322167
64,64,monkeys,OMOC,None,0.267022
64,64,monkeys,OOCM,None,0.150655
64,64,monkeys,OCCO,None,0.042032
64,64,monkeys,CCOO,None,0.013062
64,64,monkeys,COCO,None,0.017504
64,64,monkeys,COOM,None,0.031189
65,65,monkeys,OMCO,None,0.130263
65,65,monkeys,OCOM,None,0.062586
65,65,monkeys,OOMC,None,0.307992
65,65,monkeys,OMOC,None,0.198816
65,65,monkeys,OOCM,None,0.173516
65,65,monkeys,OCCO,None,0.056453
65,65,monkeys,CCOO,None,0.014346
65,65,monkeys,COCO,None,0.026246
65,65,monkeys,COOM,None,0.029782
66,66,monkeys,OMCO,None,0.194390
66,66,monkeys,OCOM,None,0.071685
66,66,monkeys,OOMC,None,0.205239
66,66,monkeys,OMOC,None,0.236959
66,66,monkeys,OOCM,None,0.143758
66,66,monkeys,OCCO,None,0.042599
66,66,monkeys,CCOO,None,0.058441
66,66,monkeys,COCO,None,0.034790
66,66,monkeys,COOM,None,0.012139
67,67,monkeys,OMCO,None,0.171426
67,67,monkeys,OCOM,None,0.146488
67,67,monkeys,OOMC,None,0.225317
67,67,monkeys,OMOC,None,0.116256
67,67,monkeys,OOCM,None,0.166702
67,67,monkeys,OCCO,None,0.052167
67,67,monkeys,CCOO,None,0.026718
67,67,monkeys,COCO,None,0.049616
67,67,monkeys,COOM,None,0.045310
68,68,monkeys,OMCO,None,0.109745
68,68,monkeys,OCOM,None,0.104015
68,68,monkeys,OOMC,None,0.267664
68,68,monkeys,OMOC,None,0.148580
68,68,monkeys,OOCM,None,0.149855
68,68,monkeys,OCCO,None,0.071672
68,68,monkeys,CCOO,None,0.033789
68,68,monkeys,COCO,None,0.092059
68,68,monkeys,COOM,None,0.022622
69,69,monkeys,OMCO,None,0.108839
69,69,monkeys,OCOM,None,0.058297
